timestamp,x,x1,y,y1,Arret,Arret suivant,Arret precedent,Délai réel,Prédiction RATP,Prédiction IA,bus_id,code_iti,geometry
2017-05-01 14:18:44,2.396896433912916,2.39810846660278,48.832329604619176,48.832679508064786, ,PORTE DE CHARENTON,CHARENTON-JARDINIERS,57 s,0 s,38 s,B3001,ITI:55,"LINESTRING (2.396896433912916 48.83232960461918, 2.397318147308613 48.83205976421844, 2.398939668085704 48.8333172004003, 2.400765603186789 48.8346733679486, 2.401309488881117 48.83411584553758, 2.402111816343845 48.83338741539799, 2.399891779046906 48.83259769467251, 2.399782814525391 48.83255281390104, 2.39810846660278 48.83267950806479)"
2017-05-01 14:19:41,2.39810846660278,2.39810846660278,48.832679508064786,48.832679508064786,PORTE DE CHARENTON,PORTE DE REUILLY.,CHARENTON-JARDINIERS,22 s,19 s,21 s,B3001,ITI:55,"LINESTRING (2.39810846660278 48.83267950806479, 2.39810846660278 48.83267950806479)"
2017-05-01 14:19:44,2.39810846660278,2.399716368474062,48.832679508064786,48.83390098961952, ,PORTE DE REUILLY.,PORTE DE CHARENTON,19 s,0 s,21 s,B3001,ITI:55,"LINESTRING (2.39810846660278 48.83267950806479, 2.399782814525391 48.83255281390104, 2.399891779046906 48.83259769467251, 2.402111816343845 48.83338741539799, 2.401309488881117 48.83411584553758, 2.400765603186789 48.8346733679486, 2.399716368474062 48.83390098961952)"
2017-05-01 14:20:03,2.399716368474062,2.399716368474062,48.83390098961952,48.83390098961952,PORTE DE REUILLY.,PORTE DE REUILLY.,PORTE DE CHARENTON,0 s,79 s,0 s,B3001,ITI:55,"LINESTRING (2.399716368474062 48.83390098961952, 2.399716368474062 48.83390098961952)"
2017-05-01 14:25:09,2.400561453874635,2.400561453874635,48.834727402247296,48.834727402247296,PORTE DE REUILLY,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,91 s,0 s,68 s,B3001,ITI:56,"LINESTRING (2.400561453874635 48.8347274022473, 2.400561453874635 48.8347274022473)"
2017-05-01 14:25:44,2.400561453874635,2.3967369534426144,48.834727402247296,48.835718009442175, ,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,56 s,28 s,68 s,B3001,ITI:56,"LINESTRING (2.400561453874635 48.8347274022473, 2.399772059538619 48.8349255464482, 2.398737652163615 48.8351687501187, 2.397866609508054 48.8354118616936, 2.397730495588483 48.83543889367917, 2.396736953442614 48.83571800944218)"
2017-05-01 14:26:40,2.3967369534426144,2.3967369534426144,48.835718009442175,48.835718009442175,WATTIGNIES-GRAVELLE,NICOLAI,PORTE DE REUILLY,50 s,0 s,18 s,B3001,ITI:56,"LINESTRING (2.396736953442614 48.83571800944218, 2.396736953442614 48.83571800944218)"
2017-05-01 14:26:44,2.3967369534426144,2.3937969996357737,48.835718009442175,48.83645642387469, ,NICOLAI,WATTIGNIES-GRAVELLE,46 s,17 s,18 s,B3001,ITI:56,"LINESTRING (2.396736953442614 48.83571800944218, 2.394627254534846 48.83623133712383, 2.393796999635774 48.83645642387469)"
2017-05-01 14:27:30,2.3937969996357737,2.3937969996357737,48.83645642387469,48.83645642387469,NICOLAI,CHARENTON-WATTIGNIES,WATTIGNIES-GRAVELLE,135 s,0 s,92 s,B3001,ITI:56,"LINESTRING (2.393796999635774 48.83645642387469, 2.393796999635774 48.83645642387469)"
2017-05-01 14:27:44,2.3937969996357737,2.3916872510487304,48.83645642387469,48.83697868673004, ,CHARENTON-WATTIGNIES,NICOLAI,121 s,0 s,92 s,B3001,ITI:56,"LINESTRING (2.393796999635774 48.83645642387469, 2.391809757216373 48.83695166792608, 2.391523909293403 48.83701471160494, 2.39168725104873 48.83697868673004)"
2017-05-01 14:28:44,2.3916872510487304,2.390952657860048,48.83697868673004,48.8375722002913, ,CHARENTON-WATTIGNIES,NICOLAI,61 s,-16 s,35 s,B3001,ITI:56,"LINESTRING (2.39168725104873 48.83697868673004, 2.391523909293403 48.83701471160494, 2.391442313425168 48.83710462454052, 2.390952657860048 48.8375722002913)"
2017-05-01 14:29:44,2.390952657860048,2.390408495737086,48.8375722002913,48.83800384791362, ,CHARENTON-WATTIGNIES,NICOLAI,1 s,0 s,30 s,B3001,ITI:56,"LINESTRING (2.390952657860048 48.8375722002913, 2.390408495737086 48.83800384791362)"
2017-05-01 14:29:45,2.390408495737086,2.390408495737086,48.83800384791362,48.83800384791362,CHARENTON-WATTIGNIES,DUGOMMIER,NICOLAI,62 s,37 s,50 s,B3001,ITI:56,"LINESTRING (2.390408495737086 48.83800384791362, 2.390408495737086 48.83800384791362)"
2017-05-01 14:30:44,2.390408495737086,2.388230970741367,48.83800384791362,48.8389305194865, ,DUGOMMIER,CHARENTON-WATTIGNIES,3 s,0 s,50 s,B3001,ITI:56,"LINESTRING (2.390408495737086 48.83800384791362, 2.388802194936935 48.83830114395811, 2.388230970741367 48.8389305194865)"
2017-05-01 14:30:47,2.388230970741367,2.388230970741367,48.8389305194865,48.8389305194865,DUGOMMIER,GARE DE BERCY,CHARENTON-WATTIGNIES,80 s,-20 s,61 s,B3001,ITI:56,"LINESTRING (2.388230970741367 48.8389305194865, 2.388230970741367 48.8389305194865)"
2017-05-01 14:31:44,2.388230970741367,2.3805665622371497,48.8389305194865,48.840245737682686, ,GARE DE BERCY,DUGOMMIER,23 s,0 s,61 s,B3001,ITI:56,"LINESTRING (2.388230970741367 48.8389305194865, 2.387155513704719 48.83910173876005, 2.386474866390517 48.83923683549681, 2.38548108236357 48.83939901824952, 2.382976171581904 48.83980444659504, 2.382390782962048 48.83990353306145, 2.381873470812123 48.8400025911501, 2.38056656223715 48.84024573768269)"
2017-05-01 14:32:07,2.3805665622371497,2.3805665622371497,48.840245737682686,48.840245737682686,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,DUGOMMIER,52 s,79 s,34 s,B3001,ITI:56,"LINESTRING (2.38056656223715 48.84024573768269, 2.38056656223715 48.84024573768269)"
2017-05-01 14:32:44,2.3805665622371497,2.378102731282792,48.840245737682686,48.84104650039573, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,15 s,70 s,34 s,B3001,ITI:56,"LINESTRING (2.38056656223715 48.84024573768269, 2.379545508723421 48.84040788066652, 2.378973672025249 48.84044403260568, 2.377953025619335 48.84113642712941, 2.378102731282792 48.84104650039573)"
2017-05-01 14:32:59,2.378102731282792,2.378102731282792,48.84104650039573,48.84104650039573,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON.,GARE DE BERCY,68 s,0 s,101 s,B3001,ITI:56,"LINESTRING (2.378102731282792 48.84104650039573, 2.378102731282792 48.84104650039573)"
2017-05-01 14:33:44,2.378102731282792,2.374496112960233,48.84104650039573,48.843312542860964, ,GARE DE LYON.,MINISTERE DE L'ECONOMIE ET DES FINANCES,23 s,-6 s,100 s,B3001,ITI:56,"LINESTRING (2.378102731282792 48.84104650039573, 2.376510527958338 48.84219744148189, 2.376374419000316 48.8422693865854, 2.375925267479812 48.84252118434856, 2.374496112960233 48.84331254286096)"
2017-05-01 14:34:07,2.374496112960233,2.374496112960233,48.843312542860964,48.843312542860964,GARE DE LYON.,GARE DE LYON.,MINISTERE DE L'ECONOMIE ET DES FINANCES,0 s,61 s,0 s,B3001,ITI:56,"LINESTRING (2.374496112960233 48.84331254286096, 2.374496112960233 48.84331254286096)"
2017-05-01 00:10:38,2.400357293206677,2.3966688906587827,48.834772448604994,48.83572703101439,PORTE DE REUILLY,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,24 s,47 s,35 s,B3100,ITI:54,"LINESTRING (2.400357293206677 48.83477244860499, 2.399772059538619 48.8349255464482, 2.398737652163615 48.8351687501187, 2.397866609508054 48.8354118616936, 2.397730495588483 48.83543889367917, 2.396668890658783 48.83572703101439)"
2017-05-01 00:11:02,2.3966688906587827,2.393810614445042,48.83572703101439,48.83645641740821,WATTIGNIES-GRAVELLE,NICOLAI,PORTE DE REUILLY,19 s,0 s,13 s,B3100,ITI:54,"LINESTRING (2.396668890658783 48.83572703101439, 2.394627254534846 48.83623133712383, 2.393810614445042 48.83645641740821)"
2017-05-01 00:11:21,2.393810614445042,2.393810614445042,48.83645641740821,48.83645641740821,NICOLAI,CHARENTON-WATTIGNIES,WATTIGNIES-GRAVELLE,50 s,134 s,63 s,B3100,ITI:54,"LINESTRING (2.393810614445042 48.83645641740821, 2.393810614445042 48.83645641740821)"
2017-05-01 00:11:29,2.393810614445042,2.3903132627581,48.83645641740821,48.838075790950185, ,CHARENTON-WATTIGNIES,NICOLAI,42 s,88 s,63 s,B3100,ITI:54,"LINESTRING (2.393810614445042 48.83645641740821, 2.391809757216373 48.83695166792608, 2.391523909293403 48.83701471160494, 2.391442313425168 48.83710462454052, 2.39121112982727 48.83736536923274, 2.3903132627581 48.83807579095019)"
2017-05-01 00:12:11,2.3903132627581,2.3903132627581,48.838075790950185,48.838075790950185,CHARENTON-WATTIGNIES,DUGOMMIER,NICOLAI,46 s,0 s,29 s,B3100,ITI:54,"LINESTRING (2.3903132627581 48.83807579095019, 2.3903132627581 48.83807579095019)"
2017-05-01 00:12:29,2.3903132627581,2.388230970741367,48.838075790950185,48.8389305194865, ,DUGOMMIER,CHARENTON-WATTIGNIES,28 s,109 s,29 s,B3100,ITI:54,"LINESTRING (2.3903132627581 48.83807579095019, 2.389184106850971 48.83898403298089, 2.388230970741367 48.8389305194865)"
2017-05-01 00:12:57,2.388230970741367,2.388230970741367,48.8389305194865,48.8389305194865,DUGOMMIER,GARE DE BERCY,CHARENTON-WATTIGNIES,40 s,87 s,35 s,B3100,ITI:54,"LINESTRING (2.388230970741367 48.8389305194865, 2.388230970741367 48.8389305194865)"
2017-05-01 00:13:29,2.388230970741367,2.3807435375672847,48.8389305194865,48.840209722961646, ,GARE DE BERCY,DUGOMMIER,8 s,58 s,34 s,B3100,ITI:54,"LINESTRING (2.388230970741367 48.8389305194865, 2.387155513704719 48.83910173876005, 2.386474866390517 48.83923683549681, 2.38548108236357 48.83939901824952, 2.382976171581904 48.83980444659504, 2.382390782962048 48.83990353306145, 2.381873470812123 48.8400025911501, 2.380743537567285 48.84020972296165)"
2017-05-01 00:13:37,2.3807435375672847,2.3807435375672847,48.840209722961646,48.840209722961646,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,DUGOMMIER,58 s,924 s,22 s,B3100,ITI:54,"LINESTRING (2.380743537567285 48.84020972296165, 2.380743537567285 48.84020972296165)"
2017-05-01 00:14:29,2.3807435375672847,2.3779802506421013,48.840209722961646,48.841127430274064, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,6 s,24 s,21 s,B3100,ITI:54,"LINESTRING (2.380743537567285 48.84020972296165, 2.379545508723421 48.84040788066652, 2.378973672025249 48.84044403260568, 2.377980250642101 48.84112743027406)"
2017-05-01 00:14:35,2.3779802506421013,2.3735705357775947,48.841127430274064,48.84381613035653,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,GARE DE BERCY,32 s,0 s,45 s,B3100,ITI:54,"LINESTRING (2.377980250642101 48.84112743027406, 2.378075633618781 48.8412172730763, 2.376510527958338 48.84219744148189, 2.376374419000316 48.8422693865854, 2.375925267479812 48.84252118434856, 2.374196662732196 48.84347441168067, 2.373706652682115 48.84374418854783, 2.373570535777595 48.84381613035653)"
2017-05-01 00:15:07,2.3735705357775947,2.3735705357775947,48.84381613035653,48.84381613035653,GARE DE LYON,GARE DE LYON-DIDEROT,GARE DE LYON,64 s,93 s,99 s,B3100,ITI:54,"LINESTRING (2.373570535777595 48.84381613035653, 2.373570535777595 48.84381613035653)"
2017-05-01 00:15:29,2.3735705357775947,2.3738990073218633,48.84381613035653,48.846179747071005, ,GARE DE LYON-DIDEROT,GARE DE LYON,42 s,32 s,99 s,B3100,ITI:54,"LINESTRING (2.373570535777595 48.84381613035653, 2.372427149843837 48.84443661277899, 2.372331813271638 48.84440967833326, 2.371161482545752 48.84551548211076, 2.372087505711376 48.84559610246336, 2.372387102594764 48.84562297699158, 2.372455194779358 48.84563194439659, 2.372795662213262 48.84568576834822, 2.37339488310639 48.84577546312719, 2.373789815211975 48.84582028017643, 2.373899007321863 48.84617974707101)"
2017-05-01 00:16:11,2.3738990073218633,2.3738990073218633,48.846179747071005,48.846179747071005,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,GARE DE LYON,75 s,69 s,51 s,B3100,ITI:54,"LINESTRING (2.373899007321863 48.84617974707101, 2.373899007321863 48.84617974707101)"
2017-05-01 00:16:29,2.3738990073218633,2.371545122466048,48.846179747071005,48.84908341038079, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,57 s,41 s,51 s,B3100,ITI:54,"LINESTRING (2.373899007321863 48.84617974707101, 2.373858668937046 48.84690774755961, 2.373859417322681 48.84796827241107, 2.372552539605366 48.84860677905339, 2.371953539976054 48.84889455480513, 2.371545122466048 48.84908341038079)"
2017-05-01 00:17:26,2.371545122466048,2.371545122466048,48.84908341038079,48.84908341038079,LYON-LEDRU ROLLIN,BASTILLE.,GARE DE LYON-DIDEROT,29 s,38 s,31 s,B3100,ITI:54,"LINESTRING (2.371545122466048 48.84908341038079, 2.371545122466048 48.84908341038079)"
2017-05-01 00:17:29,2.371545122466048,2.3694635025223647,48.84908341038079,48.852229608539716, ,BASTILLE.,LYON-LEDRU ROLLIN,26 s,50 s,31 s,B3100,ITI:54,"LINESTRING (2.371545122466048 48.84908341038079, 2.370687615018723 48.84975771566265, 2.369885186798107 48.8514296090513, 2.369531468642982 48.85202287841297, 2.369259528812785 48.85273296149922, 2.368973517055712 48.85271506309138, 2.369463502522365 48.85222960853972)"
2017-05-01 00:17:55,2.3694635025223647,2.3694635025223647,48.852229608539716,48.852229608539716,BASTILLE.,BASTILLE.,LYON-LEDRU ROLLIN,0 s,49 s,0 s,B3100,ITI:54,"LINESTRING (2.369463502522365 48.85222960853972, 2.369463502522365 48.85222960853972)"
2017-05-01 00:31:31,2.369164023814568,2.369164023814568,48.85245437577475,48.85245437577475,BASTILLE,LYON-LEDRU ROLLIN,BASTILLE,77 s,60 s,45 s,B3100,ITI:55,"LINESTRING (2.369164023814568 48.85245437577475, 2.369164023814568 48.85245437577475)"
2017-05-01 00:32:29,2.369164023814568,2.370999935520012,48.85245437577475,48.848373554312545, ,LYON-LEDRU ROLLIN,BASTILLE,19 s,45 s,47 s,B3100,ITI:55,"LINESTRING (2.369164023814568 48.85245437577475, 2.368973517055712 48.85271506309138, 2.369354445223992 48.85205887612548, 2.369762601223538 48.85140268016068, 2.370456103872005 48.84975778043117, 2.370659973236094 48.8491285994034, 2.370727924725123 48.84891288058662, 2.370999935520012 48.84837355431254)"
2017-05-01 00:32:48,2.370999935520012,2.3722102362372604,48.848373554312545,48.84585670437777,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,BASTILLE,23 s,23 s,32 s,B3100,ITI:55,"LINESTRING (2.370999935520012 48.84837355431254, 2.3715030753048 48.84727693595099, 2.37188384754169 48.84649491293288, 2.37221023623726 48.84585670437777)"
2017-05-01 00:33:11,2.3722102362372604,2.3722102362372604,48.84585670437777,48.84585670437777,GARE DE LYON-DIDEROT,GARE DE LYON VAN GOGH,LYON-LEDRU ROLLIN,66 s,0 s,28 s,B3100,ITI:55,"LINESTRING (2.37221023623726 48.84585670437777, 2.37221023623726 48.84585670437777)"
2017-05-01 00:33:29,2.3722102362372604,2.3719234624805274,48.84585670437777,48.84464347348778, ,GARE DE LYON VAN GOGH,GARE DE LYON-DIDEROT,48 s,0 s,28 s,B3100,ITI:55,"LINESTRING (2.37221023623726 48.84585670437777, 2.370984441556135 48.84548856984591, 2.371161482545752 48.84551548211076, 2.371923462480527 48.84464347348778)"
2017-05-01 00:34:17,2.3719234624805274,2.3719234624805274,48.84464347348778,48.84464347348778,GARE DE LYON VAN GOGH,GARE DE LYON,GARE DE LYON-DIDEROT,44 s,60 s,42 s,B3100,ITI:55,"LINESTRING (2.371923462480527 48.84464347348778, 2.371923462480527 48.84464347348778)"
2017-05-01 00:34:30,2.3719234624805274,2.3746727982776967,48.84464347348778,48.842854123320144, ,GARE DE LYON,GARE DE LYON VAN GOGH,31 s,786 s,42 s,B3100,ITI:55,"LINESTRING (2.371923462480527 48.84464347348778, 2.372427149843837 48.84443661277899, 2.373584146226197 48.84380713867785, 2.373706652682115 48.84374418854783, 2.374672798277697 48.84285412332014)"
2017-05-01 00:35:01,2.3746727982776967,2.3746727982776967,48.842854123320144,48.842854123320144,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,53 s,30 s,33 s,B3100,ITI:55,"LINESTRING (2.374672798277697 48.84285412332014, 2.374672798277697 48.84285412332014)"
2017-05-01 00:35:30,2.3746727982776967,2.3786879041139253,48.842854123320144,48.840650846061976, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,24 s,0 s,33 s,B3100,ITI:55,"LINESTRING (2.374672798277697 48.84285412332014, 2.375925267479812 48.84252118434856, 2.376360951715026 48.84246711683733, 2.376510527958338 48.84219744148189, 2.378075633618781 48.8412172730763, 2.377953025619335 48.84113642712941, 2.378687904113925 48.84065084606198)"
2017-05-01 00:35:54,2.3786879041139253,2.3786879041139253,48.840650846061976,48.840650846061976,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,GARE DE LYON,47 s,62 s,40 s,B3100,ITI:55,"LINESTRING (2.378687904113925 48.84065084606198, 2.378687904113925 48.84065084606198)"
2017-05-01 00:36:30,2.3786879041139253,2.3823499436289053,48.840650846061976,48.8399125360916, ,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,11 s,37 s,39 s,B3100,ITI:55,"LINESTRING (2.378687904113925 48.84065084606198, 2.379545508723421 48.84040788066652, 2.380498490703144 48.8402547499779, 2.381873470812123 48.8400025911501, 2.382349943628905 48.8399125360916)"
2017-05-01 00:36:41,2.3823499436289053,2.3888566114170167,48.8399125360916,48.83825618254615,GARE DE BERCY,DUGOMMIER,MINISTERE DE L'ECONOMIE ET DES FINANCES,45 s,12 s,36 s,B3100,ITI:55,"LINESTRING (2.382349943628905 48.8399125360916, 2.382976171581904 48.83980444659504, 2.38548108236357 48.83939901824952, 2.386474866390517 48.83923683549681, 2.387155513704719 48.83910173876005, 2.388108422799164 48.83892158432702, 2.388856611417017 48.83825618254615)"
2017-05-01 00:37:26,2.3888566114170167,2.3888566114170167,48.83825618254615,48.83825618254615,DUGOMMIER,CHARENTON-WATTIGNIES,GARE DE BERCY,71 s,0 s,50 s,B3100,ITI:55,"LINESTRING (2.388856611417017 48.83825618254615, 2.388856611417017 48.83825618254615)"
2017-05-01 00:37:30,2.3888566114170167,2.3906935173111337,48.83825618254615,48.83713192570896, ,CHARENTON-WATTIGNIES,DUGOMMIER,67 s,29 s,50 s,B3100,ITI:55,"LINESTRING (2.388856611417017 48.83825618254615, 2.390693517311134 48.83713192570896)"
2017-05-01 00:38:30,2.3906935173111337,2.3912111298272696,48.83713192570896,48.83736536923275, ,CHARENTON-WATTIGNIES,DUGOMMIER,7 s,0 s,17 s,B3100,ITI:55,"LINESTRING (2.390693517311134 48.83713192570896, 2.39121112982727 48.83736536923275)"
2017-05-01 00:38:37,2.3912111298272696,2.3933050799742683,48.83736536923275,48.83480294034497,CHARENTON-WATTIGNIES,NICOLAI,DUGOMMIER,44 s,0 s,27 s,B3100,ITI:55,"LINESTRING (2.39121112982727 48.83736536923275, 2.391442313425168 48.83710462454052, 2.391523909293403 48.83701471160494, 2.391619072724222 48.83687985452102, 2.392162803992767 48.83606173509335, 2.393305079974268 48.83480294034497)"
2017-05-01 00:39:21,2.3933050799742683,2.3933050799742683,48.83480294034497,48.83480294034497,NICOLAI,CHARENTON-JARDINIERS,CHARENTON-WATTIGNIES,15 s,31 s,24 s,B3100,ITI:55,"LINESTRING (2.393305079974268 48.83480294034497, 2.393305079974268 48.83480294034497)"
2017-05-01 00:39:30,2.3933050799742683,2.395780929495545,48.83480294034497,48.83305815457186, ,CHARENTON-JARDINIERS,NICOLAI,6 s,0 s,24 s,B3100,ITI:55,"LINESTRING (2.393305079974268 48.83480294034497, 2.394910267944001 48.83362479847884, 2.395780929495545 48.83305815457186)"
2017-05-01 00:39:36,2.395780929495545,2.3982038477841865,48.83305815457186,48.83275136014528,CHARENTON-JARDINIERS,PORTE DE CHARENTON,NICOLAI,30 s,43 s,43 s,B3100,ITI:55,"LINESTRING (2.395780929495545 48.83305815457186, 2.397318147308613 48.83205976421844, 2.398939668085704 48.8333172004003, 2.400765603186789 48.8346733679486, 2.401309488881117 48.83411584553758, 2.402111816343845 48.83338741539799, 2.399891779046906 48.83259769467251, 2.399782814525391 48.83255281390104, 2.398203847784186 48.83275136014528)"
2017-05-01 00:40:06,2.3982038477841865,2.399716368474062,48.83275136014528,48.83390098961952,PORTE DE CHARENTON,PORTE DE REUILLY.,CHARENTON-JARDINIERS,11 s,35 s,13 s,B3100,ITI:55,"LINESTRING (2.398203847784186 48.83275136014528, 2.399782814525391 48.83255281390104, 2.399891779046906 48.83259769467251, 2.402111816343845 48.83338741539799, 2.401309488881117 48.83411584553758, 2.400765603186789 48.8346733679486, 2.399716368474062 48.83390098961952)"
2017-05-01 00:40:17,2.399716368474062,2.399716368474062,48.83390098961952,48.83390098961952,PORTE DE REUILLY.,PORTE DE REUILLY.,PORTE DE CHARENTON,0 s,21 s,0 s,B3100,ITI:55,"LINESTRING (2.399716368474062 48.83390098961952, 2.399716368474062 48.83390098961952)"
2017-05-01 07:30:22,2.4002211931691315,2.4002211931691315,48.834808471040354,48.834808471040354,PORTE DE REUILLY,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,54 s,0 s,41 s,B3100,ITI:54,"LINESTRING (2.400221193169132 48.83480847104035, 2.400221193169132 48.83480847104035)"
2017-05-01 07:30:34,2.4002211931691315,2.396764172364469,48.834808471040354,48.83570900825305, ,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,42 s,67 s,41 s,B3100,ITI:54,"LINESTRING (2.400221193169132 48.83480847104035, 2.398737652163615 48.8351687501187, 2.397866609508054 48.8354118616936, 2.397730495588483 48.83543889367917, 2.396764172364469 48.83570900825305)"
2017-05-01 07:31:16,2.396764172364469,2.396764172364469,48.83570900825305,48.83570900825305,WATTIGNIES-GRAVELLE,NICOLAI,PORTE DE REUILLY,27 s,0 s,22 s,B3100,ITI:54,"LINESTRING (2.396764172364469 48.83570900825305, 2.396764172364469 48.83570900825305)"
