timestamp,x,x1,y,y1,Arret,Arret suivant,Arret precedent,Délai réel,Prédiction RATP,Prédiction IA,bus_id,code_iti
2017-05-02 14:16:24,2.3230235737737863,2.3230235737737863,48.849671683925266,48.849671683925266,BAC-SAINT PLACIDE,SEVRES-BABYLONE,VANEAU-SAINT ROMAIN,118 s,66 s,65 s,B3050,ITI:7
2017-05-02 14:16:55,2.3230235737737863,2.325992082011926,48.849671683925266,48.85094822360341, ,SEVRES-BABYLONE,BAC-SAINT PLACIDE,87 s,77 s,65 s,B3050,ITI:7
2017-05-02 14:17:55,2.325992082011926,2.326645722296931,48.85094822360341,48.85120892033702, ,SEVRES-BABYLONE,BAC-SAINT PLACIDE,27 s,43 s,25 s,B3050,ITI:7
2017-05-02 14:18:22,2.326645722296931,2.326645722296931,48.85120892033702,48.85120892033702,SEVRES-BABYLONE,MICHEL DEBRE,BAC-SAINT PLACIDE,74 s,37 s,44 s,B3050,ITI:7
2017-05-02 14:18:55,2.326645722296931,2.331166998080848,48.85120892033702,48.852296720859705, ,MICHEL DEBRE,SEVRES-BABYLONE,41 s,104 s,44 s,B3050,ITI:7
2017-05-02 14:19:36,2.331166998080848,2.331166998080848,48.852296720859705,48.852296720859705,MICHEL DEBRE,BONAPARTE-SAINT GERMAIN,SEVRES-BABYLONE,115 s,81 s,21 s,B3050,ITI:7
2017-05-02 14:19:55,2.331166998080848,2.3314666094159677,48.852296720859705,48.852350660577706, ,BONAPARTE-SAINT GERMAIN,MICHEL DEBRE,96 s,36 s,21 s,B3050,ITI:7
2017-05-02 14:20:55,2.3314666094159677,2.3339861000724844,48.852350660577706,48.85269227991759, ,BONAPARTE-SAINT GERMAIN,MICHEL DEBRE,36 s,97 s,28 s,B3050,ITI:7
2017-05-02 14:21:31,2.3339861000724844,2.3339861000724844,48.85269227991759,48.85269227991759,BONAPARTE-SAINT GERMAIN,SEINE-BUCI,MICHEL DEBRE,85 s,0 s,22 s,B3050,ITI:7
2017-05-02 14:21:55,2.3339861000724844,2.3373091543047986,48.85269227991759,48.85276422439905, ,SEINE-BUCI,BONAPARTE-SAINT GERMAIN,61 s,99 s,22 s,B3050,ITI:7
2017-05-02 14:22:55,2.3373091543047986,2.337976487494381,48.85276422439905,48.852593460445654, ,SEINE-BUCI,BONAPARTE-SAINT GERMAIN,1 s,0 s,21 s,B3050,ITI:7
2017-05-02 14:22:56,2.337976487494381,2.337976487494381,48.852593460445654,48.852593460445654,SEINE-BUCI,SAINT GERMAIN-ODEON,BONAPARTE-SAINT GERMAIN,76 s,0 s,17 s,B3050,ITI:7
2017-05-02 14:23:55,2.337976487494381,2.3401555070826645,48.852593460445654,48.852090129292336, ,SAINT GERMAIN-ODEON,SEINE-BUCI,17 s,1847 s,17 s,B3050,ITI:7
2017-05-02 14:24:12,2.3401555070826645,2.3401555070826645,48.852090129292336,48.852090129292336,SAINT GERMAIN-ODEON,CLUNY,SEINE-BUCI,114 s,0 s,16 s,B3050,ITI:7
2017-05-02 14:24:55,2.3401555070826645,2.342661322079314,48.852090129292336,48.8514609190953, ,CLUNY,SAINT GERMAIN-ODEON,71 s,134 s,16 s,B3050,ITI:7
2017-05-02 14:25:55,2.342661322079314,2.344431698766363,48.8514609190953,48.85102043941401, ,CLUNY,SAINT GERMAIN-ODEON,11 s,123 s,14 s,B3050,ITI:7
2017-05-02 14:26:06,2.344431698766363,2.344431698766363,48.85102043941401,48.85102043941401,CLUNY,DANTE,SAINT GERMAIN-ODEON,65 s,0 s,19 s,B3050,ITI:7
2017-05-02 14:26:55,2.344431698766363,2.346501643203632,48.85102043941401,48.85052598550854, ,DANTE,CLUNY,16 s,0 s,19 s,B3050,ITI:7
2017-05-02 14:27:11,2.346501643203632,2.346501643203632,48.85052598550854,48.85052598550854,DANTE,MAUBERT-MUTUALITE,CLUNY,61 s,0 s,45 s,B3050,ITI:7
2017-05-02 14:27:55,2.346501643203632,2.3480676888886056,48.85052598550854,48.85013040453488, ,MAUBERT-MUTUALITE,DANTE,17 s,83 s,45 s,B3050,ITI:7
2017-05-02 14:28:12,2.3480676888886056,2.3480676888886056,48.85013040453488,48.85013040453488,MAUBERT-MUTUALITE,SAINT GERMAIN-CARDINAL LEMOINE,DANTE,85 s,87 s,73 s,B3050,ITI:7
2017-05-02 14:28:55,2.3480676888886056,2.3542910503865246,48.85013040453488,48.84937472824113, ,SAINT GERMAIN-CARDINAL LEMOINE,MAUBERT-MUTUALITE,42 s,93 s,73 s,B3050,ITI:7
2017-05-02 14:29:37,2.3542910503865246,2.3542910503865246,48.84937472824113,48.84937472824113,SAINT GERMAIN-CARDINAL LEMOINE,PONT SULLY-QUAI DE BETHUNE,MAUBERT-MUTUALITE,178 s,83 s,158 s,B3050,ITI:7
2017-05-02 14:29:55,2.3542910503865246,2.358254122093514,48.84937472824113,48.849805494586626, ,PONT SULLY-QUAI DE BETHUNE,SAINT GERMAIN-CARDINAL LEMOINE,160 s,0 s,158 s,B3050,ITI:7
2017-05-02 14:30:55,2.358254122093514,2.3593437289889208,48.849805494586626,48.85013783428446, ,PONT SULLY-QUAI DE BETHUNE,SAINT GERMAIN-CARDINAL LEMOINE,100 s,59 s,60 s,B3050,ITI:7
2017-05-02 14:31:55,2.3593437289889208,2.359874913346256,48.85013783428446,48.85029052173133, ,PONT SULLY-QUAI DE BETHUNE,SAINT GERMAIN-CARDINAL LEMOINE,40 s,32 s,14 s,B3050,ITI:7
2017-05-02 14:32:35,2.359874913346256,2.359874913346256,48.85029052173133,48.85029052173133,PONT SULLY-QUAI DE BETHUNE,SULLY-MORLAND,SAINT GERMAIN-CARDINAL LEMOINE,117 s,106 s,111 s,B3050,ITI:7
2017-05-02 14:32:55,2.359874913346256,2.361127988000612,48.85029052173133,48.85067673867752, ,SULLY-MORLAND,PONT SULLY-QUAI DE BETHUNE,97 s,0 s,111 s,B3050,ITI:7
2017-05-02 14:33:55,2.361127988000612,2.3634843597990733,48.85067673867752,48.851395240921946, ,SULLY-MORLAND,PONT SULLY-QUAI DE BETHUNE,37 s,66 s,41 s,B3050,ITI:7
2017-05-02 14:34:32,2.3634843597990733,2.3634843597990733,48.851395240921946,48.851395240921946,SULLY-MORLAND,LA CERISAIE,PONT SULLY-QUAI DE BETHUNE,76 s,0 s,91 s,B3050,ITI:7
2017-05-02 14:34:55,2.3634843597990733,2.366440130574058,48.851395240921946,48.85229330007546, ,LA CERISAIE,SULLY-MORLAND,53 s,84 s,91 s,B3050,ITI:7
2017-05-02 14:35:48,2.366440130574058,2.3669168767181104,48.85229330007546,48.852436981722406,LA CERISAIE,BASTILLE,SULLY-MORLAND,128 s,50 s,31 s,B3050,ITI:7
2017-05-02 14:35:55,2.3669168767181104,2.3689735170557116,48.852436981722406,48.85271506309139, ,BASTILLE,LA CERISAIE,121 s,31 s,94 s,B3050,ITI:7
2017-05-02 14:36:55,2.3689735170557116,2.3690688230465757,48.85271506309139,48.852670100359596, ,BASTILLE,LA CERISAIE,61 s,1 s,31 s,B3050,ITI:7
2017-05-02 14:37:55,2.3690688230465757,2.369096033593718,48.852670100359596,48.85262515577507, ,BASTILLE,LA CERISAIE,1 s,90 s,64 s,B3050,ITI:7
2017-05-02 14:37:56,2.369096033593718,2.369096033593718,48.85262515577507,48.85262515577507,BASTILLE,LYON-LEDRU ROLLIN,BASTILLE,92 s,90 s,104 s,B3050,ITI:7
2017-05-02 14:38:55,2.369096033593718,2.370959140101304,48.85262515577507,48.84846344079977, ,LYON-LEDRU ROLLIN,BASTILLE,33 s,87 s,100 s,B3050,ITI:7
2017-05-02 14:39:28,2.370959140101304,2.370959140101304,48.84846344079977,48.84846344079977,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,BASTILLE,92 s,0 s,65 s,B3050,ITI:7
2017-05-02 14:39:55,2.370959140101304,2.371775051518837,48.84846344079977,48.84671064468064, ,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,65 s,0 s,65 s,B3050,ITI:7
2017-05-02 14:40:55,2.371775051518837,2.3721830198352643,48.84671064468064,48.84588367489986, ,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,5 s,18 s,20 s,B3050,ITI:7
2017-05-02 14:41:00,2.3721830198352643,2.3721830198352643,48.84588367489986,48.84588367489986,GARE DE LYON-DIDEROT,GARE DE LYON VAN GOGH,LYON-LEDRU ROLLIN,118 s,0 s,68 s,B3050,ITI:7
2017-05-02 14:41:55,2.3721830198352643,2.3710389161374854,48.84588367489986,48.84549754191804, ,GARE DE LYON VAN GOGH,GARE DE LYON-DIDEROT,63 s,82 s,68 s,B3050,ITI:7
2017-05-02 14:42:55,2.3710389161374854,2.3718826355982947,48.84549754191804,48.84467943545028, ,GARE DE LYON VAN GOGH,GARE DE LYON-DIDEROT,3 s,53 s,14 s,B3050,ITI:7
2017-05-02 14:42:58,2.3718826355982947,2.3718826355982947,48.84467943545028,48.84467943545028,GARE DE LYON VAN GOGH,GARE DE LYON,GARE DE LYON-DIDEROT,108 s,0 s,82 s,B3050,ITI:7
2017-05-02 14:43:55,2.3718826355982947,2.3745230749959405,48.84467943545028,48.84293505807887, ,GARE DE LYON,GARE DE LYON VAN GOGH,51 s,119 s,85 s,B3050,ITI:7
2017-05-02 14:44:46,2.3745230749959405,2.3745230749959405,48.84293505807887,48.84293505807887,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,42 s,100 s,40 s,B3050,ITI:7
2017-05-02 14:44:55,2.3745230749959405,2.3786062516271813,48.84293505807887,48.84070479974727, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,33 s,70 s,40 s,B3050,ITI:7
2017-05-02 14:45:28,2.3786062516271813,2.3786062516271813,48.84070479974727,48.84070479974727,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,GARE DE LYON,112 s,61 s,87 s,B3050,ITI:7
2017-05-02 14:45:55,2.3786062516271813,2.3814106121061176,48.84070479974727,48.84009263924685, ,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,85 s,36 s,87 s,B3050,ITI:7
2017-05-02 14:46:55,2.3814106121061176,2.382227417753419,48.84009263924685,48.83993055754496, ,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,25 s,120 s,19 s,B3050,ITI:7
2017-05-02 14:47:20,2.382227417753419,2.382227417753419,48.83993055754496,48.83993055754496,GARE DE BERCY,DUGOMMIER,MINISTERE DE L'ECONOMIE ET DES FINANCES,98 s,98 s,48 s,B3050,ITI:7
2017-05-02 14:47:55,2.382227417753419,2.388312477751824,48.83993055754496,48.8387417457177, ,DUGOMMIER,GARE DE BERCY,63 s,41 s,48 s,B3050,ITI:7
2017-05-02 14:48:55,2.388312477751824,2.3888430140084123,48.8387417457177,48.83827416357485, ,DUGOMMIER,GARE DE BERCY,3 s,53 s,21 s,B3050,ITI:7
2017-05-02 14:48:58,2.3888430140084123,2.3888430140084123,48.83827416357485,48.83827416357485,DUGOMMIER,CHARENTON-WATTIGNIES,GARE DE BERCY,72 s,44 s,64 s,B3050,ITI:7
2017-05-02 14:49:55,2.3888430140084123,2.3908977885767615,48.83827416357485,48.83717677173238, ,CHARENTON-WATTIGNIES,DUGOMMIER,15 s,0 s,67 s,B3050,ITI:7
2017-05-02 14:50:10,2.3908977885767615,2.3908977885767615,48.83717677173238,48.83717677173238,CHARENTON-WATTIGNIES,NICOLAI,DUGOMMIER,116 s,82 s,68 s,B3050,ITI:7
2017-05-02 14:50:55,2.3908977885767615,2.3926386567205102,48.83717677173238,48.8354413712041, ,NICOLAI,CHARENTON-WATTIGNIES,71 s,33 s,68 s,B3050,ITI:7
2017-05-02 14:51:55,2.3926386567205102,2.3933731032472956,48.8354413712041,48.83475797033196, ,NICOLAI,CHARENTON-WATTIGNIES,11 s,15 s,16 s,B3050,ITI:7
2017-05-02 14:52:06,2.3933731032472956,2.3955360606954694,48.83475797033196,48.83322005160296,NICOLAI,PORTE DE CHARENTON,CHARENTON-WATTIGNIES,152 s,0 s,38 s,B3050,ITI:7
2017-05-02 14:52:55,2.3955360606954694,2.3972229244320014,48.83322005160296,48.83212272551743, ,PORTE DE CHARENTON,NICOLAI,103 s,0 s,94 s,B3050,ITI:7
2017-05-02 14:53:55,2.3972229244320014,2.398108456062121,48.83212272551743,48.832670520460745, ,PORTE DE CHARENTON,NICOLAI,43 s,-10 s,18 s,B3050,ITI:7
2017-05-02 14:54:38,2.398108456062121,2.398108456062121,48.832670520460745,48.832670520460745,PORTE DE CHARENTON,PORTE DE REUILLY.,NICOLAI,56 s,0 s,22 s,B3050,ITI:7
2017-05-02 14:54:55,2.398108456062121,2.399661857872238,48.832670520460745,48.833856080201464, ,PORTE DE REUILLY.,PORTE DE CHARENTON,39 s,115 s,22 s,B3050,ITI:7
2017-05-02 14:55:34,2.399661857872238,2.399661857872238,48.833856080201464,48.833856080201464,PORTE DE REUILLY.,PORTE DE REUILLY.,PORTE DE CHARENTON,0 s,71 s,0 s,B3050,ITI:7
2017-05-02 22:33:31,2.400765603186789,2.400765603186789,48.834673367948604,48.834673367948604,PORTE DE REUILLY,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,41 s,156 s,29 s,B3050,ITI:54
2017-05-02 22:34:05,2.400765603186789,2.3969138917673782,48.834673367948604,48.83567298297428, ,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,7 s,132 s,29 s,B3050,ITI:54
2017-05-02 22:34:12,2.3969138917673782,2.393837834261909,48.83567298297428,48.83644741689344,WATTIGNIES-GRAVELLE,NICOLAI,PORTE DE REUILLY,38 s,92 s,14 s,B3050,ITI:54
2017-05-02 22:34:50,2.393837834261909,2.393837834261909,48.83644741689344,48.83644741689344,NICOLAI,CHARENTON-WATTIGNIES,WATTIGNIES-GRAVELLE,87 s,0 s,59 s,B3050,ITI:54
2017-05-02 22:35:05,2.393837834261909,2.3910206774887883,48.83644741689344,48.837518244153074, ,CHARENTON-WATTIGNIES,NICOLAI,72 s,0 s,60 s,B3050,ITI:54
2017-05-02 22:36:05,2.3910206774887883,2.3903676868931956,48.837518244153074,48.838039816405335, ,CHARENTON-WATTIGNIES,NICOLAI,12 s,0 s,22 s,B3050,ITI:54
2017-05-02 22:36:17,2.3903676868931956,2.3891841068509714,48.838039816405335,48.838984032980896,CHARENTON-WATTIGNIES,DUGOMMIER,NICOLAI,20 s,0 s,33 s,B3050,ITI:54
2017-05-02 22:36:37,2.3891841068509714,2.3891841068509714,48.838984032980896,48.838984032980896,DUGOMMIER,GARE DE BERCY,CHARENTON-WATTIGNIES,73 s,81 s,15 s,B3050,ITI:54
2017-05-02 22:37:05,2.3891841068509714,2.3806754736334854,48.838984032980896,48.84022772290902, ,GARE DE BERCY,DUGOMMIER,45 s,45 s,15 s,B3050,ITI:54
2017-05-02 22:37:50,2.3806754736334854,2.3806754736334854,48.84022772290902,48.84022772290902,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,DUGOMMIER,41 s,35 s,29 s,B3050,ITI:54
2017-05-02 22:38:05,2.3806754736334854,2.3780074615351334,48.84022772290902,48.841100458323524, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,26 s,0 s,29 s,B3050,ITI:54
2017-05-02 22:38:31,2.3780074615351334,2.3780074615351334,48.841100458323524,48.841100458323524,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,GARE DE BERCY,56 s,113 s,39 s,B3050,ITI:54
2017-05-02 22:39:05,2.3780074615351334,2.373679425544998,48.841100458323524,48.84375318440707, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,22 s,38 s,43 s,B3050,ITI:54
2017-05-02 22:39:27,2.373679425544998,2.373679425544998,48.84375318440707,48.84375318440707,GARE DE LYON,GARE DE LYON-DIDEROT,GARE DE LYON,120 s,64 s,133 s,B3050,ITI:54
2017-05-02 22:40:05,2.373679425544998,2.3712975718605884,48.84375318440707,48.84538961807322, ,GARE DE LYON-DIDEROT,GARE DE LYON,82 s,45 s,134 s,B3050,ITI:54
2017-05-02 22:41:05,2.3712975718605884,2.3738989438317333,48.84538961807322,48.846089871988895, ,GARE DE LYON-DIDEROT,GARE DE LYON,22 s,0 s,80 s,B3050,ITI:54
2017-05-02 22:41:27,2.3738989438317333,2.3738989438317333,48.846089871988895,48.846089871988895,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,GARE DE LYON,63 s,112 s,76 s,B3050,ITI:54
2017-05-02 22:42:05,2.3738989438317333,2.3716268073970976,48.846089871988895,48.84904743687747, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,25 s,101 s,68 s,B3050,ITI:54
2017-05-02 22:42:30,2.3716268073970976,2.3716268073970976,48.84904743687747,48.84904743687747,LYON-LEDRU ROLLIN,BASTILLE.,GARE DE LYON-DIDEROT,61 s,0 s,51 s,B3050,ITI:54
2017-05-02 22:43:05,2.3716268073970976,2.3694634969411656,48.84904743687747,48.85222062107559, ,BASTILLE.,LYON-LEDRU ROLLIN,26 s,0 s,50 s,B3050,ITI:54
2017-05-02 22:43:31,2.3694634969411656,2.3694634969411656,48.85222062107559,48.85222062107559,BASTILLE.,BASTILLE.,LYON-LEDRU ROLLIN,0 s,50 s,0 s,B3050,ITI:54
2017-05-02 22:59:29,2.369096033593718,2.369096033593718,48.85262515577507,48.85262515577507,BASTILLE,LYON-LEDRU ROLLIN,BASTILLE,74 s,35 s,73 s,B3050,ITI:55
2017-05-02 23:00:06,2.369096033593718,2.3709727405373457,48.85262515577507,48.84843647447021, ,LYON-LEDRU ROLLIN,BASTILLE,37 s,68 s,82 s,B3050,ITI:55
2017-05-02 23:00:43,2.3709727405373457,2.3709727405373457,48.84843647447021,48.84843647447021,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,BASTILLE,28 s,57 s,75 s,B3050,ITI:55
2017-05-02 23:01:06,2.3709727405373457,2.372074166009962,48.84843647447021,48.84600953193871, ,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,5 s,0 s,75 s,B3050,ITI:55
2017-05-02 23:01:11,2.372074166009962,2.372074166009962,48.84600953193871,48.84600953193871,GARE DE LYON-DIDEROT,GARE DE LYON VAN GOGH,LYON-LEDRU ROLLIN,91 s,81 s,45 s,B3050,ITI:55
2017-05-02 23:02:06,2.372074166009962,2.3717737476871883,48.84600953193871,48.844751367228035, ,GARE DE LYON VAN GOGH,GARE DE LYON-DIDEROT,36 s,53 s,44 s,B3050,ITI:55
2017-05-02 23:02:42,2.3717737476871883,2.3717737476871883,48.844751367228035,48.844751367228035,GARE DE LYON VAN GOGH,GARE DE LYON,GARE DE LYON-DIDEROT,51 s,0 s,74 s,B3050,ITI:55
2017-05-02 23:03:06,2.3717737476871883,2.374563905138848,48.844751367228035,48.842908082692084, ,GARE DE LYON,GARE DE LYON VAN GOGH,27 s,57 s,75 s,B3050,ITI:55
2017-05-02 23:03:33,2.374563905138848,2.3786470707208927,48.842908082692084,48.84066883536434,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,31 s,47 s,32 s,B3050,ITI:55
2017-05-02 23:04:04,2.3786470707208927,2.3786470707208927,48.84066883536434,48.84066883536434,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,GARE DE LYON,46 s,106 s,58 s,B3050,ITI:55
2017-05-02 23:04:06,2.3786470707208927,2.3821865783706557,48.84066883536434,48.839939560518886, ,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,44 s,0 s,58 s,B3050,ITI:55
2017-05-02 23:04:50,2.3821865783706557,2.3821865783706557,48.839939560518886,48.839939560518886,GARE DE BERCY,DUGOMMIER,MINISTERE DE L'ECONOMIE ET DES FINANCES,45 s,132 s,53 s,B3050,ITI:55
2017-05-02 23:05:06,2.3821865783706557,2.3886933616938317,48.839939560518886,48.838391066702556, ,DUGOMMIER,GARE DE BERCY,29 s,131 s,54 s,B3050,ITI:55
2017-05-02 23:05:35,2.3886933616938317,2.3886933616938317,48.838391066702556,48.838391066702556,DUGOMMIER,CHARENTON-WATTIGNIES,GARE DE BERCY,40 s,71 s,30 s,B3050,ITI:55
2017-05-02 23:06:06,2.3886933616938317,2.390162486994041,48.838391066702556,48.83708722498474, ,CHARENTON-WATTIGNIES,DUGOMMIER,9 s,103 s,30 s,B3050,ITI:55
2017-05-02 23:06:15,2.390162486994041,2.390162486994041,48.83708722498474,48.83708722498474,CHARENTON-WATTIGNIES,NICOLAI,DUGOMMIER,117 s,0 s,30 s,B3050,ITI:55
2017-05-02 23:07:06,2.390162486994041,2.391442313425168,48.83708722498474,48.837104624540515, ,NICOLAI,CHARENTON-WATTIGNIES,66 s,86 s,32 s,B3050,ITI:55
2017-05-02 23:08:06,2.391442313425168,2.3933050799742683,48.837104624540515,48.83480294034497, ,NICOLAI,CHARENTON-WATTIGNIES,6 s,76 s,24 s,B3050,ITI:55
2017-05-02 23:08:12,2.3933050799742683,2.39552245682844,48.83480294034497,48.833229045867064,NICOLAI,CHARENTON-JARDINIERS,CHARENTON-WATTIGNIES,24 s,31 s,21 s,B3050,ITI:55
2017-05-02 23:08:36,2.39552245682844,2.39552245682844,48.833229045867064,48.833229045867064,CHARENTON-JARDINIERS,PORTE DE CHARENTON,NICOLAI,96 s,0 s,44 s,B3050,ITI:55
2017-05-02 23:09:06,2.39552245682844,2.3972229244320014,48.833229045867064,48.83212272551743, ,PORTE DE CHARENTON,CHARENTON-JARDINIERS,66 s,55 s,45 s,B3050,ITI:55
2017-05-02 23:10:06,2.3972229244320014,2.3981357047835927,48.83212272551743,48.83268848174813, ,PORTE DE CHARENTON,CHARENTON-JARDINIERS,6 s,64 s,10 s,B3050,ITI:55
2017-05-02 23:10:12,2.3981357047835927,2.3997299934338177,48.83268848174813,48.83390997007113,PORTE DE CHARENTON,PORTE DE REUILLY.,CHARENTON-JARDINIERS,14 s,52 s,19 s,B3050,ITI:55
2017-05-02 23:10:26,2.3997299934338177,2.3997299934338177,48.83390997007113,48.83390997007113,PORTE DE REUILLY.,PORTE DE REUILLY.,PORTE DE CHARENTON,0 s,0 s,0 s,B3050,ITI:55
2017-05-02 23:13:31,2.4007792285309595,2.4007792285309595,48.83468234827455,48.83468234827455,PORTE DE REUILLY,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,35 s,2118 s,31 s,B3050,ITI:54
2017-05-02 23:14:06,2.4007792285309595,2.396804995571806,48.83468234827455,48.83569101266642, ,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,0 s,0 s,31 s,B3050,ITI:54
2017-05-02 23:14:06,2.396804995571806,2.393837834261909,48.83569101266642,48.83644741689344,WATTIGNIES-GRAVELLE,NICOLAI,PORTE DE REUILLY,24 s,79 s,12 s,B3050,ITI:54
2017-05-02 23:14:30,2.393837834261909,2.393837834261909,48.83644741689344,48.83644741689344,NICOLAI,CHARENTON-WATTIGNIES,WATTIGNIES-GRAVELLE,116 s,41 s,57 s,B3050,ITI:54
2017-05-02 23:15:06,2.393837834261909,2.3910750912252663,48.83644741689344,48.83747328169884, ,CHARENTON-WATTIGNIES,NICOLAI,80 s,0 s,56 s,B3050,ITI:54
2017-05-02 23:16:06,2.3910750912252663,2.3904901224771504,48.83747328169884,48.83794089845172, ,CHARENTON-WATTIGNIES,NICOLAI,20 s,0 s,22 s,B3050,ITI:54
2017-05-02 23:16:26,2.3904901224771504,2.388353518725782,48.83794089845172,48.83893945451979,CHARENTON-WATTIGNIES,DUGOMMIER,NICOLAI,36 s,73 s,36 s,B3050,ITI:54
2017-05-02 23:17:02,2.388353518725782,2.388353518725782,48.83893945451979,48.83893945451979,DUGOMMIER,GARE DE BERCY,CHARENTON-WATTIGNIES,117 s,61 s,47 s,B3050,ITI:54
2017-05-02 23:17:06,2.388353518725782,2.3824860772962,48.83893945451979,48.839885521787345, ,GARE DE BERCY,DUGOMMIER,113 s,140 s,47 s,B3050,ITI:54
2017-05-02 23:18:07,2.3824860772962,2.3806210179447715,48.839885521787345,48.84023673030833, ,GARE DE BERCY,DUGOMMIER,52 s,0 s,38 s,B3050,ITI:54
2017-05-02 23:18:59,2.3806210179447715,2.3806210179447715,48.84023673030833,48.84023673030833,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,DUGOMMIER,38 s,55 s,25 s,B3050,ITI:54
2017-05-02 23:19:07,2.3806210179447715,2.3781163331402855,48.84023673030833,48.84102852063393, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,30 s,38 s,25 s,B3050,ITI:54
2017-05-02 23:19:37,2.3781163331402855,2.3781163331402855,48.84102852063393,48.84102852063393,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,GARE DE BERCY,82 s,136 s,49 s,B3050,ITI:54
2017-05-02 23:20:08,2.3781163331402855,2.3737066526821153,48.84102852063393,48.84374418854783, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,51 s,124 s,50 s,B3050,ITI:54
2017-05-02 23:20:59,2.3737066526821153,2.3737066526821153,48.84374418854783,48.84374418854783,GARE DE LYON,GARE DE LYON-DIDEROT,GARE DE LYON,140 s,0 s,146 s,B3050,ITI:54
2017-05-02 23:21:08,2.3737066526821153,2.3711614825457517,48.84374418854783,48.845515482110756, ,GARE DE LYON-DIDEROT,GARE DE LYON,131 s,35 s,145 s,B3050,ITI:54
2017-05-02 23:22:08,2.3711614825457517,2.3725777619949637,48.845515482110756,48.845649883129695, ,GARE DE LYON-DIDEROT,GARE DE LYON,71 s,0 s,45 s,B3050,ITI:54
2017-05-02 23:23:08,2.3725777619949637,2.373898975576771,48.845649883129695,48.846134809530774, ,GARE DE LYON-DIDEROT,GARE DE LYON,11 s,106 s,19 s,B3050,ITI:54
2017-05-02 23:23:19,2.373898975576771,2.373898975576771,48.846134809530774,48.846134809530774,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,GARE DE LYON,88 s,91 s,49 s,B3050,ITI:54
2017-05-02 23:24:08,2.373898975576771,2.3715859649457354,48.846134809530774,48.84906542363629, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,39 s,40 s,47 s,B3050,ITI:54
2017-05-02 23:24:47,2.3715859649457354,2.3715859649457354,48.84906542363629,48.84906542363629,LYON-LEDRU ROLLIN,BASTILLE.,GARE DE LYON-DIDEROT,43 s,0 s,49 s,B3050,ITI:54
2017-05-02 23:25:08,2.3715859649457354,2.3694498947282274,48.84906542363629,48.85224758715016, ,BASTILLE.,LYON-LEDRU ROLLIN,22 s,122 s,52 s,B3050,ITI:54
2017-05-02 23:25:30,2.3694498947282274,2.3694498947282274,48.85224758715016,48.85224758715016,BASTILLE.,BASTILLE.,LYON-LEDRU ROLLIN,0 s,105 s,0 s,B3050,ITI:54
2017-05-02 23:39:36,2.3691504269116113,2.3691504269116113,48.85249032927224,48.85249032927224,BASTILLE,LYON-LEDRU ROLLIN,BASTILLE,74 s,70 s,59 s,B3050,ITI:55
2017-05-02 23:40:12,2.3691504269116113,2.370986340959247,48.85249032927224,48.84840950813849, ,LYON-LEDRU ROLLIN,BASTILLE,38 s,0 s,56 s,B3050,ITI:55
2017-05-02 23:40:50,2.370986340959247,2.370986340959247,48.84840950813849,48.84840950813849,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,BASTILLE,62 s,0 s,43 s,B3050,ITI:55
2017-05-02 23:41:12,2.370986340959247,2.372074166009962,48.84840950813849,48.84600953193871, ,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,40 s,91 s,44 s,B3050,ITI:55
